Frame,X(cm),Y(cm)
1164,46.4352,6.96526
1165,46.3656,7.09668
1166,46.3308,7.16239
1167,46.296,7.19524
1168,46.2612,7.2281
1169,46.2612,7.19524
1170,46.2264,7.29381
1171,46.1915,7.35952
1172,46.1219,7.39237
1173,46.0871,7.45808
1174,46.0871,7.45808
1175,46.0523,7.49094
1176,46.0175,7.52379
1177,45.9479,7.65521
1178,45.8783,7.68807
1179,45.7738,7.68807
1180,45.739,7.68807
1181,45.6694,7.72092
1182,45.5998,7.72092
1183,45.5302,7.72092
1184,45.4954,7.72092
1185,45.3909,7.78663
1186,45.3561,7.81949
1187,45.2865,7.85234
1188,45.2517,7.8852
1189,45.2169,7.91805
1190,45.1821,7.95091
1191,45.1473,7.98376
1192,45.0777,8.01662
1193,45.0428,8.04947
1194,45.008,8.08233
1195,44.9732,8.11518
1196,44.9732,8.11518
1197,44.9384,8.18089
1198,44.9036,8.18089
1199,44.9036,8.14804
1200,44.9036,8.18089
1201,44.7992,8.2466
1202,44.834,8.2466
1203,44.834,8.27946
1204,44.7644,8.27946
1205,44.7296,8.31231
1206,44.6599,8.37802
1207,44.6948,8.34517
1208,44.5903,8.44373
1209,44.5903,8.44373
1210,44.6251,8.44373
1211,44.5903,8.47659
1212,44.5903,8.50944
1213,44.5207,8.5423
1214,44.4859,8.60801
1215,44.4859,8.60801
1216,44.4511,8.67372
1217,44.4511,8.64086
1218,44.4859,8.67372
1219,44.4511,8.70657
1220,44.4511,8.67372
1221,44.4859,8.67372
1222,44.4163,8.77228
1223,44.4163,8.80514
1224,44.4511,8.77228
1225,44.3815,8.77228
1226,44.3119,8.87085
1227,44.3119,8.87085
1228,44.277,8.9037
1229,44.3119,8.87085
1230,44.277,8.9037
1231,44.2422,8.93656
1232,44.277,8.93656
1233,44.2074,8.96941
1234,44.2422,8.96941
1235,44.2422,8.96941
1236,44.2074,8.96941
1237,44.2074,9.00227
1238,44.1726,9.03512
1239,44.1378,9.00227
1240,44.1726,9.06798
1241,44.1726,9.06798
1242,44.1726,9.06798
1243,44.1378,9.10083
1244,44.1378,9.10083
1245,44.1726,9.10083
1246,44.2422,9.10083
1247,44.277,9.1994
1248,44.3467,9.23225
1249,44.4511,9.23225
1250,44.5207,9.26511
1251,44.6251,9.1994
1252,44.6948,9.59366
1253,44.7644,9.59366
1254,44.8688,9.62651
1255,44.9384,9.5608
1256,45.0428,9.69222
1257,44.9732,9.65937
1258,45.1473,9.72508
1259,45.2169,9.75793
1260,45.2169,9.75793
1261,45.1473,9.75793
1262,45.2517,9.75793
1263,45.2169,9.79079
1264,45.2517,9.82364
1265,45.2865,9.88935
1266,45.3561,9.98792
1267,45.3909,10.0208
1268,45.565,10.2179
1269,45.4606,10.0865
1270,45.4954,10.1193
1271,45.4606,10.0536
1272,45.4954,10.0865
1273,45.5302,10.185
1274,45.565,10.2179
1275,45.5998,10.2836
1276,45.5998,10.2836
1277,45.5998,10.3165
1278,45.6346,10.3493
1279,45.6346,10.3165
1280,45.6346,10.3493
1281,45.6346,10.3493
1282,45.6694,10.3822
1283,45.6694,10.415
1284,45.7042,10.415
1285,45.6694,10.415
1286,45.7042,10.4479
1287,45.6694,10.4479
1288,45.7042,10.4807
1289,45.7042,10.4807
1290,45.7042,10.5136
1291,45.739,10.5465
1292,45.7042,10.5465
1293,45.739,10.5793
1294,45.7042,10.6122
1295,45.739,10.6122
1296,45.739,10.6122
1297,45.739,10.645
1298,45.739,10.6779
1299,45.739,10.6779
1300,45.739,10.7107
1301,45.7738,10.7107
1302,45.7738,10.7436
1303,45.7738,10.7436
1304,45.739,10.7764
1305,45.7738,10.8093
1306,45.739,10.8093
1307,45.7042,10.8421
1308,45.6694,10.875
1309,45.565,10.9079
1310,45.4954,10.9407
1311,45.3561,10.9736
1312,45.1821,10.9736
1313,45.0777,10.9736
1314,44.9036,10.9736
1315,44.7992,10.9079
1316,44.6948,10.875
1317,44.5903,10.9079
1318,44.5207,10.9079
1319,44.4511,10.9079
1320,44.3815,10.9079
1321,44.3467,10.9407
1322,44.277,10.9736
1323,44.1726,11.0064
1324,44.1726,11.0393
1325,44.103,11.0393
1326,44.0682,11.0721
1327,43.9638,11.1378
1328,43.9638,11.1378
1329,43.8593,11.1707
1330,43.8593,11.2036
1331,43.7897,11.2364
1332,43.7549,11.2364
1333,43.6853,11.2693
1334,43.6505,11.2693
1335,43.6157,11.3021
1336,43.5461,11.2693
1337,43.4764,11.2693
1338,43.4416,11.2693
1339,43.372,11.2693
1340,43.3024,11.2364
1341,43.2328,11.2036
1342,43.1284,11.1707
1343,43.1284,11.1378
1344,43.0587,11.0721
1345,43.0239,11.0393
1346,42.9543,10.9736
1347,42.8847,10.9736
1348,42.8499,10.9407
1349,42.8151,10.875
1350,42.7455,10.8421
1351,42.7455,10.8421
1352,42.6758,10.7436
1353,42.6062,10.6779
1354,42.5714,10.7436
1355,42.5366,10.7436
1356,42.5018,10.7436
1357,42.4322,10.6779
1358,42.3626,10.7764
1359,42.2929,10.645
1360,42.2929,10.645
1361,42.2581,10.645
1362,42.1885,10.6122
1363,42.1537,10.6122
1364,42.1189,10.5465
1365,42.0841,10.5793
1366,42.0493,10.5793
1367,42.0145,10.5793
1368,41.9448,10.5465
1369,41.9448,10.4807
1370,41.9448,10.5136
1371,41.91,10.4807
1372,41.91,10.4479
1373,41.8404,10.415
1374,41.8404,10.3822
1375,41.8056,10.3165
1376,41.8404,10.2508
1377,41.8404,10.185
1378,41.8404,10.1522
1379,41.8056,10.0865
1380,41.8056,10.0536
1381,41.7708,10.0536
1382,41.8056,9.92221
1383,41.7708,9.98792
1384,41.7708,9.95506
1385,41.7708,9.92221
1386,41.8404,9.92221
1387,41.8404,9.88935
1388,41.8404,9.8565
1389,41.8056,9.82364
1390,41.8056,9.75793
1391,41.8752,9.75793
1392,41.736,9.62651
1393,41.7708,9.69222
1394,41.736,9.69222
1395,41.7012,9.65937
1396,41.6664,9.62651
1397,41.6664,9.59366
1398,41.6664,9.62651
1399,41.6664,9.5608
1400,41.6664,9.5608
1401,41.6316,9.5608
1402,41.6664,9.52795
1403,41.6316,9.52795
1404,41.6316,9.49509
1405,41.5968,9.46224
1406,41.5968,9.42938
1407,41.5968,9.42938
1408,41.5968,9.42938
1409,41.5968,9.39653
1410,41.5619,9.39653
1411,41.5968,9.39653
1412,41.5968,9.36367
1413,41.5968,9.36367
1414,41.5271,9.29796
1415,41.5968,9.33082
1416,41.5619,9.33082
1417,41.5619,9.29796
1418,41.5619,9.29796
1419,41.5619,9.26511
1420,41.5619,9.1994
1421,41.5619,9.16654
1422,41.5968,9.13369
1423,41.7012,9.16654
1424,41.6664,9.10083
1425,41.736,9.03512
1426,41.8404,8.96941
1427,41.736,8.83799
1428,41.7708,8.73943
1429,41.8752,8.73943
1430,41.8752,8.70657
1431,41.8752,8.64086
1432,41.9797,8.64086
1433,41.9448,8.60801
1434,42.0145,8.57515
1435,41.9797,8.5423
1436,42.0493,8.50944
1437,42.0145,8.47659
1438,42.0145,8.41088
1439,41.9797,8.34517
1440,42.0493,8.34517
1441,42.0145,8.31231
1442,42.0841,8.27946
1443,42.0493,8.2466
1444,42.1189,8.21375
1445,42.0145,8.14804
1446,42.1189,8.14804
1447,42.1537,8.11518
1448,42.0145,8.01662
1449,41.9448,8.04947
1450,42.0145,7.91805
1451,42.0493,8.01662
1452,42.1537,8.01662
1453,42.1885,7.85234
1454,42.1885,7.95091
1455,42.1885,7.91805
1456,42.1885,7.91805
1457,42.1537,7.8852
1458,42.2929,7.72092
1459,42.2581,7.78663
1460,42.2581,7.81949
1461,42.2929,7.78663
1462,42.2929,7.78663
1463,42.3277,7.68807
1464,42.3277,7.75378
1465,42.3277,7.68807
1466,42.3626,7.68807
1467,42.3974,7.65521
1468,42.3626,7.62236
1469,42.3974,7.62236
1470,42.3974,7.5895
1471,42.4322,7.49094
1472,42.3974,7.52379
1473,42.3974,7.52379
1474,42.3974,7.42523
1475,42.3974,7.39237
1476,42.3974,7.39237
1477,42.4322,7.29381
1478,42.3974,7.42523
1479,42.3974,7.29381
1480,42.3974,7.29381
1481,42.4322,7.26095
1482,42.3974,7.32666
1483,42.4322,7.2281
1484,42.4322,7.26095
1485,42.4322,7.19524
1486,42.467,7.26095
1487,42.5018,7.16239
1488,42.6758,7.09668
1489,42.6062,7.2281
1490,42.641,7.16239
1491,42.6758,7.12953
1492,42.7803,7.19524
1493,42.7803,7.06382
1494,42.8847,7.12953
1495,42.8847,7.12953
1496,42.9543,7.06382
1497,42.9891,7.03097
1498,42.9543,6.99811
1499,43.0239,6.96526
1500,43.0587,6.89955
1501,43.0587,6.96526
1502,43.0935,6.86669
1503,43.0935,6.89955
1504,43.1284,6.86669
1505,43.1632,6.73527
1506,43.1284,6.80098
1507,43.1284,6.76813
1508,43.1632,6.73527
1509,43.198,6.70242
1510,43.198,6.66956
1511,43.2328,6.571
1512,43.198,6.63671
1513,43.2328,6.60385
1514,43.2676,6.571
1515,43.3024,6.47243
1516,43.3372,6.43958
1517,43.3024,6.50529
1518,43.3372,6.47243
1519,43.372,6.43958
1520,43.4416,6.30816
1521,43.4416,6.30816
1522,43.4764,6.2753
1523,43.4068,6.37387
1524,43.4764,6.30816
1525,43.5112,6.20959
1526,43.5112,6.2753
1527,43.5112,6.17674
1528,43.5809,6.14388
1529,43.5809,6.17674
1530,43.5809,6.17674
1531,43.6157,6.07817
1532,43.6157,6.11103
1533,43.5809,6.11103
1534,43.5809,6.11103
1535,43.6157,6.07817
1536,43.6505,6.04532
1537,43.6505,6.01246
1538,43.6505,6.01246
1539,43.6505,6.01246
1540,43.7201,5.88104
1541,43.7549,5.88104
1542,43.7201,5.94675
1543,43.7549,5.84819
1544,43.7897,5.81533
1545,43.7201,5.9139
1546,43.7897,5.84819
1547,43.8245,5.78248
1548,43.8245,5.78248
1549,43.7897,5.84819
1550,43.8245,5.74962
1551,43.8245,5.81533
1552,43.8245,5.81533
1553,43.8593,5.88104
1554,43.8593,5.78248
1555,43.8593,5.74962
1556,43.8941,5.74962
1557,43.929,5.71677
1558,43.9638,5.6182
1559,43.9638,5.68391
1560,43.929,5.68391
1561,43.9638,5.65106
1562,44.0334,5.55249
1563,43.929,5.58535
1564,43.9986,5.45393
1565,43.929,5.38822
1566,43.929,5.32251
1567,43.8593,5.38822
1568,43.7897,5.38822
1569,43.6853,5.35536
1570,43.6853,5.32251
1571,43.6505,5.32251
1572,43.5809,5.32251
1573,43.5461,5.28965
1574,43.4764,5.2568
1575,43.4764,5.2568
1576,43.4416,5.09252
1577,43.5461,5.32251
1578,43.5112,5.32251
1579,43.4068,5.02681
1580,43.5112,5.28965
1581,43.3024,4.9611
1582,43.3372,5.09252
1583,43.3372,4.92825
1584,43.372,4.92825
1585,43.3372,4.86254
1586,43.2328,4.79683
1587,43.2328,4.86254
1588,43.1632,4.79683
1589,43.1632,4.76397
1590,43.0935,4.79683
1591,43.3024,4.76397
1592,43.2676,4.73112
1593,43.2676,4.66541
1594,43.1284,4.73112
1595,43.0935,4.69826
1596,43.0587,4.69826
1597,43.0935,4.5997
1598,43.0935,4.66541
1599,43.0935,4.66541
1600,43.0587,4.66541
1601,43.0587,4.63255
1602,43.0587,4.66541
1603,43.0239,4.63255
1604,43.0239,4.50113
1605,43.0239,4.53399
1606,42.8847,4.63255
1607,42.7803,4.69826
1608,42.6758,4.73112
1609,42.6062,4.76397
1610,42.641,4.86254
1611,42.5018,4.82968
1612,42.467,4.79683
1613,42.4322,4.79683
1614,42.5018,4.89539
1615,42.2929,4.82968
1616,42.4322,4.89539
1617,42.2929,4.66541
1618,42.3974,4.86254
1619,42.2581,4.73112
1620,42.3277,4.82968
1621,42.2929,4.82968
1622,42.2929,4.79683
1623,42.2581,4.79683
1624,42.1537,4.66541
1625,42.1885,4.73112
1626,42.1537,4.73112
1627,42.1537,4.73112
1628,42.1189,4.69826
1629,42.0841,4.69826
1630,42.0841,4.69826
1631,41.9448,4.63255
1632,41.9448,4.50113
1633,42.0145,4.66541
1634,42.0145,4.66541
1635,41.9797,4.66541
1636,42.0493,4.66541
1637,41.9448,4.63255
1638,42.0145,4.66541
1639,41.91,4.63255
1640,41.91,4.63255
1641,41.91,4.5997
1642,41.8752,4.5997
1643,41.9448,4.63255
1644,41.8752,4.5997
1645,41.8404,4.5997
1646,41.8404,4.5997
1647,41.9448,4.5997
1648,41.8404,4.56684
1649,41.8056,4.56684
1650,41.8056,4.53399
1651,41.8056,4.56684
1652,41.7708,4.56684
1653,41.7708,4.53399
1654,41.7708,4.53399
1655,41.7708,4.53399
1656,41.736,4.50113
1657,41.6664,4.40257
1658,41.8056,4.36971
1659,41.8056,4.304
1660,41.8404,4.23829
1661,41.8752,4.13973
1662,41.9448,4.10687
1663,41.9448,3.9426
1664,41.9797,3.87689
1665,41.8752,3.81118
1666,42.0145,3.77832
1667,42.0145,3.71261
1668,42.0493,3.61405
1669,42.0145,3.61405
1670,42.0493,3.61405
1671,42.0145,3.54834
1672,42.0493,3.51548
1673,42.0493,3.51548
1674,42.0493,3.44977
1675,42.0841,3.41692
1676,42.0841,3.41692
1677,42.0841,3.38406
1678,42.0841,3.35121
1679,42.1189,3.31835
1680,42.0841,3.31835
1681,42.1189,3.2855
1682,42.1189,3.25264
1683,42.1537,3.21979
1684,42.1537,3.21979
1685,42.1537,3.18693
1686,42.1537,3.12122
1687,42.1537,3.12122
1688,42.1537,3.08837
1689,42.1537,3.02266
1690,42.1537,3.08837
1691,42.1885,3.05551
1692,42.1885,3.02266
1693,42.1537,2.9898
1694,42.1885,2.9898
1695,42.1537,2.95695
1696,42.1537,2.9898
1697,42.1537,2.9898
1698,42.1885,2.95695
1699,42.1885,2.92409
1700,42.1885,2.92409
1701,42.2233,2.92409
1702,42.2581,2.89124
1703,42.2581,2.92409
1704,42.3277,2.85838
1705,42.3277,2.85838
1706,42.3277,2.89124
1707,42.2929,2.85838
1708,42.3626,2.85838
1709,42.3277,2.85838
1710,42.3277,2.85838
1711,42.3277,2.85838
1712,42.3626,2.82553
1713,42.3277,2.82553
1714,42.3277,2.82553
1715,42.3626,2.79267
1716,42.3277,2.79267
1717,42.3277,2.75982
1718,42.3277,2.75982
1719,42.2929,2.79267
1720,42.2929,2.75982
1721,42.2929,2.75982
1722,42.2929,2.72696
1723,42.2929,2.69411
1724,42.3277,2.66125
1725,42.3277,2.6284
1726,42.3277,2.69411
1727,42.3626,2.6284
1728,42.4322,2.6284
1729,42.5366,2.59554
1730,42.641,2.49698
1731,42.7455,2.52983
1732,42.8151,2.46412
1733,42.9195,2.46412
1734,42.9891,2.46412
1735,43.0587,2.46412
1736,43.372,2.49698
1737,43.372,2.36556
1738,43.4416,2.43127
1739,43.5112,2.43127
1740,43.5461,2.49698
1741,43.5809,2.46412
1742,43.6157,2.46412
1743,43.6505,2.49698
1744,43.7201,2.49698
1745,43.7201,2.46412
1746,43.7897,2.20128
1747,43.7897,2.36556
1748,43.7897,2.29985
1749,43.8245,2.20128
1750,43.8245,2.26699
1751,43.8245,2.20128
1752,43.7897,2.16843
1753,43.7201,2.16843
1754,43.5461,2.13557
1755,43.4068,2.00415
1756,43.2328,1.9713
1757,43.0935,2.00415
1758,42.9543,1.93844
1759,42.7803,1.90559
1760,42.7455,1.93844
1761,42.5714,1.90559
1762,42.467,2.03701
1763,42.5714,2.13557
1764,42.467,1.80702
1765,42.3626,1.93844
1766,42.2929,1.80702
1767,42.2929,1.90559
1768,42.0493,1.80702
1769,42.0493,1.80702
1770,42.1189,1.87273
1771,41.9797,1.54418
1772,41.9448,1.87273
1773,41.8404,1.74131
1774,41.8056,1.80702
1775,41.736,1.70846
1776,41.7012,1.77417
1777,41.6316,1.6756
1778,41.5968,1.64275
1779,41.5271,1.6756
1780,41.5619,1.74131
1781,41.4923,1.80702
1782,41.0746,1.90559
1783,41.0398,1.83988
1784,41.179,2.03701
1785,41.0746,2.00415
1786,40.6917,2.10272
1787,40.6221,1.93844
1788,40.9006,2.20128
1789,40.6917,2.26699
1790,40.5177,2.3327
1791,40.4132,2.29985
1792,40.274,2.29985
1793,40.1696,2.29985
1794,40.0652,2.26699
1795,39.9955,2.23414
1796,39.8563,2.26699
1797,39.7519,2.26699
1798,39.6475,2.26699
1799,39.5082,2.36556
1800,39.4038,2.36556
1801,39.2646,2.46412
1802,39.1949,2.46412
1803,39.0557,2.46412
1804,38.9513,2.49698
1805,38.812,2.52983
1806,38.6728,2.43127
1807,38.5684,2.46412
1808,38.4639,2.43127
1809,38.2551,2.46412
1810,38.1855,2.39841
1811,38.0462,2.36556
1812,38.0462,2.36556
1813,37.7678,2.39841
1814,37.6633,2.39841
1815,37.4893,2.49698
1816,37.3849,2.49698
1817,37.176,2.46412
1818,37.1064,2.59554
1819,37.002,2.56269
1820,36.8279,2.59554
1821,36.6887,2.6284
1822,36.5494,2.59554
1823,36.4102,2.59554
1824,36.2362,2.6284
1825,36.0969,2.59554
1826,35.9577,2.59554
1827,35.8185,2.59554
1828,35.6792,2.56269
1829,35.5052,2.6284
1830,35.3311,2.6284
1831,35.2267,2.66125
1832,35.1223,2.56269
1833,34.983,2.59554
1834,34.8786,2.59554
1835,34.7394,2.59554
1836,34.6001,2.6284
1837,34.4957,2.69411
1838,34.3217,2.75982
1839,34.2521,2.72696
1840,34.078,2.79267
1841,33.9736,2.82553
1842,33.904,2.82553
1843,33.7647,2.72696
1844,33.6255,2.82553
1845,33.4863,2.79267
1846,33.3818,2.79267
1847,33.2426,2.72696
1848,33.1382,2.75982
1849,32.9989,2.72696
1850,32.9293,2.72696
1851,32.7553,2.66125
1852,32.6857,2.66125
1853,32.5464,2.66125
1854,32.442,2.6284
1855,32.3376,2.6284
1856,32.2331,2.6284
1857,32.1287,2.6284
1858,32.0243,2.6284
1859,31.9199,2.59554
1860,31.8154,2.59554
1861,31.711,2.59554
1862,31.6414,2.59554
1863,31.5021,2.56269
1864,31.4325,2.56269
1865,31.3281,2.49698
1866,31.2237,2.46412
1867,31.1541,2.36556
1868,31.1192,2.36556
1869,31.0496,2.29985
1870,30.98,2.26699
1871,30.8756,2.20128
1872,30.9104,2.23414
1873,30.9104,2.20128
1874,30.8756,2.20128
1875,30.8756,2.20128
1876,30.8756,2.16843
1877,30.9104,2.20128
1878,30.8756,2.20128
1879,30.8756,2.20128
1880,30.8756,2.20128
1881,30.8756,2.20128
1882,30.8756,2.20128
1883,30.8756,2.16843
