Frame,X(cm),Y(cm)
1164,44.6948,5.09252
1165,44.834,4.99396
1166,44.9732,4.92825
1167,45.0428,4.9611
1168,45.0428,4.86254
1169,45.1473,4.86254
1170,45.1821,4.86254
1171,45.2169,4.79683
1172,45.2865,4.82968
1173,45.2517,4.76397
1174,45.3561,4.79683
1175,45.3909,4.69826
1176,45.3909,4.69826
1177,45.4954,4.69826
1178,45.4606,4.66541
1179,45.565,4.63255
1180,45.5998,4.63255
1181,45.5998,4.69826
1182,45.6346,4.56684
1183,45.739,4.53399
1184,45.7042,4.53399
1185,45.739,4.5997
1186,45.8435,4.46828
1187,45.739,4.5997
1188,45.8435,4.43542
1189,45.8783,4.50113
1190,45.9131,4.40257
1191,45.8783,4.53399
1192,45.9131,4.53399
1193,45.9827,4.43542
1194,45.9479,4.50113
1195,46.0175,4.43542
1196,46.0523,4.40257
1197,46.1915,4.23829
1198,46.1915,4.20544
1199,46.1567,4.20544
1200,46.2264,4.17258
1201,46.2612,4.23829
1202,46.2264,4.27115
1203,46.2264,4.27115
1204,46.3308,4.07402
1205,46.3308,4.13973
1206,46.3656,4.10687
1207,46.3656,4.04116
1208,46.4352,3.97545
1209,46.4004,4.07402
1210,46.4004,4.07402
1211,46.4352,4.00831
1212,46.5048,3.87689
1213,46.47,3.9426
1214,46.4352,3.77832
1215,46.4352,3.77832
1216,46.5048,3.71261
1217,46.5048,3.87689
1218,46.47,3.67976
1219,46.5048,3.54834
1220,46.5048,3.58119
1221,46.5396,3.58119
1222,46.5744,3.51548
1223,46.5744,3.48263
1224,46.5744,3.48263
1225,46.5744,3.48263
1226,46.6441,3.41692
1227,46.6441,3.35121
1228,46.6789,3.35121
1229,46.6789,3.35121
1230,46.7137,3.2855
1231,46.7485,3.2855
1232,46.7833,3.21979
1233,46.7833,3.18693
1234,46.7833,3.18693
1235,46.8181,3.15408
1236,46.9225,3.08837
1237,46.8529,3.08837
1238,46.9573,3.08837
1239,46.9573,3.05551
1240,46.9225,3.02266
1241,46.9921,3.05551
1242,47.0618,3.08837
1243,47.1314,3.12122
1244,47.201,3.12122
1245,47.2706,3.18693
1246,47.3054,3.21979
1247,47.3054,3.21979
1248,47.3054,3.25264
1249,47.3054,3.21979
1250,47.3054,3.21979
1251,47.3054,3.21979
1252,47.3054,3.18693
1253,47.2706,3.21979
1254,47.2706,3.21979
1255,47.2706,3.18693
1256,47.3054,3.21979
1257,47.2706,3.25264
1258,47.2706,3.35121
1259,47.2358,3.41692
1260,47.2358,3.51548
1261,47.201,3.54834
1262,47.2358,3.6469
1263,47.2358,3.71261
1264,47.3054,3.84403
1265,47.2358,3.84403
1266,47.2358,3.87689
1267,47.1662,3.90974
1268,47.2706,4.00831
1269,47.2706,4.04116
1270,47.2358,4.07402
1271,47.3054,4.13973
1272,47.3054,4.13973
1273,47.3054,4.20544
1274,47.3054,4.23829
1275,47.2706,4.27115
1276,47.2706,4.27115
1277,47.3054,4.33686
1278,47.3054,4.33686
1279,47.3054,4.36971
1280,47.3054,4.36971
1281,47.3054,4.40257
1282,47.3054,4.43542
1283,47.3054,4.46828
1284,47.3054,4.50113
1285,47.3054,4.50113
1286,47.3054,4.53399
1287,47.3054,4.53399
1288,47.3054,4.56684
1289,47.3054,4.56684
1290,47.3054,4.5997
1291,47.3054,4.5997
1292,47.3054,4.63255
1293,47.2706,4.66541
1294,47.2706,4.69826
1295,47.2706,4.73112
1296,47.2706,4.79683
1297,47.2358,4.82968
1298,47.2358,4.86254
1299,47.201,4.92825
1300,47.201,4.9611
1301,47.201,4.99396
1302,47.1662,4.9611
1303,47.1662,4.9611
1304,47.1662,4.99396
1305,47.1662,5.02681
1306,47.201,5.12538
1307,47.201,5.12538
1308,47.1662,5.15823
1309,47.1662,5.15823
1310,47.1662,5.15823
1311,47.2358,5.15823
1312,47.2358,5.15823
1313,47.2358,5.19109
1314,47.2358,5.19109
1315,47.2358,5.22394
1316,47.2358,5.22394
1317,47.2358,5.22394
1318,47.2706,5.2568
1319,47.2706,5.2568
1320,47.2358,5.28965
1321,47.2358,5.32251
1322,47.201,5.32251
1323,47.201,5.42107
1324,47.1662,5.42107
1325,47.1314,5.45393
1326,47.1314,5.45393
1327,47.1314,5.51964
1328,47.1314,5.55249
1329,47.1314,5.6182
1330,47.1314,5.65106
1331,47.1662,5.68391
1332,47.1662,5.74962
1333,47.1662,5.78248
1334,47.201,5.81533
1335,47.201,5.88104
1336,47.201,5.9139
1337,47.1662,5.9139
1338,47.0966,5.9139
1339,47.0966,5.94675
1340,47.0966,5.94675
1341,47.0618,5.97961
1342,47.027,6.07817
1343,46.9921,6.17674
1344,46.9573,6.17674
1345,46.9573,6.14388
1346,46.9573,6.24245
1347,46.9573,6.34101
1348,46.9573,6.37387
1349,46.9573,6.37387
1350,46.9225,6.43958
1351,46.8877,6.53814
1352,46.9225,6.53814
1353,46.9225,6.571
1354,46.8877,6.60385
1355,46.8877,6.66956
1356,46.8529,6.73527
1357,46.8529,6.80098
1358,46.8877,6.86669
1359,46.8529,6.89955
1360,46.7833,6.99811
1361,46.7833,6.99811
1362,46.7833,7.03097
1363,46.7485,7.09668
1364,46.7485,7.09668
1365,46.7485,7.16239
1366,46.7137,7.19524
1367,46.6789,7.2281
1368,46.6789,7.26095
1369,46.6093,7.32666
1370,46.5744,7.32666
1371,46.5396,7.35952
1372,46.5744,7.42523
1373,46.5048,7.42523
1374,46.47,7.49094
1375,46.4352,7.55665
1376,46.4352,7.55665
1377,46.4004,7.62236
1378,46.4004,7.62236
1379,46.4004,7.68807
1380,46.3656,7.72092
1381,46.3308,7.78663
1382,46.3308,7.81949
1383,46.2612,7.8852
1384,46.2612,7.95091
1385,46.2612,7.95091
1386,46.2612,8.01662
1387,46.1915,8.01662
1388,46.1915,8.08233
1389,46.1567,8.11518
1390,46.1567,8.18089
1391,46.1219,8.18089
1392,46.1219,8.2466
1393,46.1219,8.27946
1394,46.0871,8.27946
1395,46.0871,8.31231
1396,46.0523,8.34517
1397,46.0523,8.41088
1398,46.0523,8.44373
1399,46.0175,8.44373
1400,46.0175,8.50944
1401,46.0175,8.5423
1402,46.0175,8.57515
1403,46.0175,8.60801
1404,46.0175,8.64086
1405,46.0523,8.60801
1406,46.0523,8.60801
1407,46.0523,8.70657
1408,46.0523,8.73943
1409,46.0523,8.77228
1410,46.0871,8.77228
1411,46.0871,8.83799
1412,46.0871,8.87085
1413,46.0871,8.9037
1414,46.0871,8.93656
1415,46.0871,8.96941
1416,46.1219,9.00227
1417,46.1219,9.03512
1418,46.1219,9.10083
1419,46.1219,9.13369
1420,46.1567,9.16654
1421,46.1567,9.1994
1422,46.1567,9.23225
1423,46.1567,9.29796
1424,46.1219,9.29796
1425,46.1567,9.33082
1426,46.1567,9.36367
1427,46.1567,9.39653
1428,46.1567,9.42938
1429,46.1567,9.42938
1430,46.1567,9.46224
1431,46.1567,9.46224
1432,46.1567,9.49509
1433,46.1567,9.52795
1434,46.1567,9.5608
1435,46.1219,9.59366
1436,46.1567,9.59366
1437,46.1219,9.62651
1438,46.1567,9.69222
1439,46.1219,9.69222
1440,46.1567,9.72508
1441,46.1567,9.75793
1442,46.1219,9.75793
1443,46.1219,9.75793
1444,46.1219,9.75793
1445,46.1219,9.8565
1446,46.0523,9.82364
1447,46.0523,9.88935
1448,46.0175,9.92221
1449,45.9479,9.95506
1450,45.9131,9.98792
1451,45.8783,9.98792
1452,45.7738,10.0536
1453,45.7738,10.1522
1454,45.7738,10.185
1455,45.739,10.2508
1456,45.739,10.2836
1457,45.7042,10.4479
1458,45.7738,10.3493
1459,45.7042,10.415
1460,45.7042,10.6122
1461,45.7042,10.6779
1462,45.7042,10.7764
1463,45.6346,10.8093
1464,45.7042,10.8421
1465,45.7042,10.9407
1466,45.6694,10.9736
1467,45.6694,11.0393
1468,45.6346,11.0721
1469,45.5998,11.1378
1470,45.565,11.2036
1471,45.565,11.2693
1472,45.4606,11.2693
1473,45.4606,11.2693
1474,45.4257,11.335
1475,45.3561,11.4007
1476,45.3561,11.4664
1477,45.3213,11.4992
1478,45.2865,11.565
1479,45.2865,11.5978
1480,45.2517,11.6307
1481,45.2517,11.6635
1482,45.2169,11.7621
1483,45.2169,11.7621
1484,45.1821,11.8278
1485,45.1473,11.9264
1486,45.1473,11.9592
1487,45.1473,11.9592
1488,45.1125,12.0578
1489,45.1125,12.0906
1490,45.0777,12.1563
1491,45.0777,12.1892
1492,45.0777,12.2549
1493,45.0428,12.2878
1494,45.0428,12.3206
1495,45.008,12.4192
1496,45.008,12.4192
1497,44.9732,12.452
1498,44.9732,12.4849
1499,44.9384,12.5178
1500,44.9036,12.5506
1501,44.8688,12.5835
1502,44.834,12.5835
1503,44.7296,12.6163
1504,44.6599,12.5835
1505,44.5903,12.6163
1506,44.5207,12.6492
1507,44.4511,12.6163
1508,44.3815,12.6163
1509,44.3467,12.6163
1510,44.3467,12.5506
1511,44.2074,12.7149
1512,44.277,12.6163
1513,44.2422,12.6163
1514,44.1726,12.6492
1515,44.103,12.7477
1516,43.9638,12.8792
1517,43.929,12.912
1518,43.8941,12.912
1519,43.7897,12.9449
1520,43.7549,12.912
1521,43.7549,12.9449
1522,43.6853,12.9777
1523,43.7201,12.8792
1524,43.7201,12.9449
1525,43.5461,12.9777
1526,43.5809,12.9777
1527,43.4764,13.0106
1528,43.4764,12.9449
1529,43.4068,12.9777
1530,43.4068,12.9777
1531,43.372,12.9777
1532,43.372,12.912
1533,43.2676,12.8792
1534,43.198,12.8134
1535,43.1632,12.7477
1536,43.1284,12.682
1537,43.0935,12.6492
1538,43.0587,12.5835
1539,42.9891,12.4849
1540,42.9891,12.452
1541,42.9195,12.3863
1542,42.9195,12.3863
1543,42.8499,12.3535
1544,42.7803,12.3206
1545,42.7455,12.2878
1546,42.7106,12.2878
1547,42.6758,12.2549
1548,42.641,12.2221
1549,42.5714,12.1563
1550,42.5714,12.1563
1551,42.5018,12.1235
1552,42.467,12.0906
1553,42.3974,12.1235
1554,42.3974,12.1235
1555,42.3626,12.0906
1556,42.2929,12.0249
1557,42.2929,12.0249
1558,42.2233,11.9592
1559,42.2233,11.9921
1560,42.1885,11.9264
1561,42.1885,11.8935
1562,42.1885,11.8278
1563,42.1885,11.7621
1564,42.1885,11.6964
1565,42.1885,11.6307
1566,42.1885,11.565
1567,42.1885,11.4992
1568,42.2233,11.4992
1569,42.2233,11.5321
1570,42.1885,11.4664
1571,42.1537,11.3678
1572,42.1885,11.335
1573,42.0841,11.2693
1574,42.1189,11.2364
1575,42.0841,11.2693
1576,42.0841,11.2693
1577,42.0493,11.2036
1578,41.9797,11.105
1579,41.91,11.0393
1580,41.9797,11.105
1581,41.91,11.0064
1582,41.91,11.0064
1583,41.9448,11.0064
1584,41.9448,11.0064
1585,41.9448,10.9407
1586,41.9448,10.9407
1587,41.91,10.875
1588,41.9448,10.9407
1589,41.9797,10.7436
1590,42.0493,10.8421
1591,42.0841,10.7764
1592,41.9448,10.5465
1593,42.0145,10.5136
1594,42.0841,10.4807
1595,42.1189,10.4479
1596,42.1189,10.3822
1597,42.1189,10.3493
1598,42.1885,10.2508
1599,42.1885,10.2179
1600,42.2233,10.185
1601,42.2233,10.185
1602,42.2233,10.0865
1603,42.1885,10.0536
1604,42.2233,9.98792
1605,42.2233,9.95506
1606,42.2233,9.92221
1607,42.2233,9.88935
1608,42.2233,9.82364
1609,42.1885,9.79079
1610,42.1885,9.72508
1611,42.1885,9.69222
1612,42.1885,9.65937
1613,42.1885,9.59366
1614,42.1885,9.59366
1615,42.1885,9.5608
1616,42.1885,9.49509
1617,42.1885,9.49509
1618,42.1885,9.42938
1619,42.1885,9.39653
1620,42.1885,9.36367
1621,42.1885,9.33082
1622,42.1885,9.29796
1623,42.1885,9.26511
1624,42.2233,9.23225
1625,42.2233,9.1994
1626,42.2581,9.16654
1627,42.2581,9.13369
1628,42.2929,9.10083
1629,42.2929,9.06798
1630,42.3277,9.03512
1631,42.3277,9.00227
1632,42.3626,8.96941
1633,42.3626,8.93656
1634,42.3974,8.9037
1635,42.3974,8.87085
1636,42.3974,8.83799
1637,42.3974,8.83799
1638,42.3974,8.77228
1639,42.3626,8.73943
1640,42.3626,8.73943
1641,42.3626,8.67372
1642,42.3626,8.67372
1643,42.3626,8.60801
1644,42.3626,8.60801
1645,42.3626,8.57515
1646,42.3277,8.50944
1647,42.3626,8.50944
1648,42.3626,8.47659
1649,42.3974,8.44373
1650,42.4322,8.41088
1651,42.5018,8.37802
1652,42.5714,8.34517
1653,42.6062,8.31231
1654,42.6758,8.27946
1655,42.7455,8.2466
1656,42.7803,8.18089
1657,42.8151,8.18089
1658,42.8499,8.08233
1659,42.8847,8.04947
1660,42.8847,8.01662
1661,42.9195,7.95091
1662,42.9195,7.95091
1663,42.9543,7.85234
1664,42.9891,7.85234
1665,42.9891,7.78663
1666,42.9891,7.75378
1667,42.9543,7.78663
1668,43.0239,7.65521
1669,43.0587,7.62236
1670,43.0587,7.55665
1671,43.0587,7.52379
1672,43.0935,7.49094
1673,43.0935,7.45808
1674,43.1284,7.39237
1675,43.1284,7.35952
1676,43.1284,7.35952
1677,43.1632,7.29381
1678,43.1632,7.29381
1679,43.198,7.26095
1680,43.1632,7.26095
1681,43.1632,7.26095
1682,43.198,7.26095
1683,43.198,7.2281
1684,43.3024,7.09668
1685,43.3024,7.09668
1686,43.2676,7.16239
1687,43.3372,7.06382
1688,43.3024,7.09668
1689,43.3024,7.09668
1690,43.3024,7.06382
1691,43.3372,6.99811
1692,43.3372,6.99811
1693,43.3372,6.99811
1694,43.3372,6.96526
1695,43.3372,6.9324
1696,43.3372,6.89955
1697,43.3372,6.86669
1698,43.3372,6.86669
1699,43.3372,6.83384
1700,43.3372,6.80098
1701,43.3372,6.76813
1702,43.4068,6.60385
1703,43.4068,6.53814
1704,43.4068,6.53814
1705,43.4416,6.47243
1706,43.4764,6.43958
1707,43.5112,6.47243
1708,43.5809,6.37387
1709,43.6157,6.37387
1710,43.6505,6.37387
1711,43.6853,6.30816
1712,43.6505,6.40672
1713,43.7201,6.24245
1714,43.7549,6.17674
1715,43.7549,6.14388
1716,43.7549,6.11103
1717,43.7549,6.11103
1718,43.7549,6.07817
1719,43.7897,6.01246
1720,43.7549,5.97961
1721,43.7201,5.9139
1722,43.6505,5.88104
1723,43.6505,5.84819
1724,43.6157,5.81533
1725,43.6157,5.74962
1726,43.6157,5.74962
1727,43.5809,5.68391
1728,43.5809,5.65106
1729,43.5809,5.58535
1730,43.5809,5.55249
1731,43.5809,5.48678
1732,43.5809,5.45393
1733,43.5809,5.38822
1734,43.5809,5.35536
1735,43.5809,5.32251
1736,43.5809,5.28965
1737,43.5809,5.22394
1738,43.5809,5.19109
1739,43.5809,5.15823
1740,43.5809,5.09252
1741,43.5809,5.09252
1742,43.5461,5.02681
1743,43.5461,5.02681
1744,43.5461,4.9611
1745,43.5461,4.9611
1746,43.5112,4.92825
1747,43.5112,4.89539
1748,43.4764,4.86254
1749,43.4764,4.82968
1750,43.4764,4.82968
1751,43.4416,4.76397
1752,43.4416,4.73112
1753,43.4416,4.73112
1754,43.4416,4.76397
1755,43.4764,4.76397
1756,43.5112,4.79683
1757,43.5112,4.86254
1758,43.5461,4.86254
1759,43.5461,4.82968
1760,43.5461,4.82968
1761,43.5809,4.92825
1762,43.5112,4.82968
1763,43.5461,4.86254
1764,43.5112,4.86254
1765,43.3372,4.43542
1766,43.3024,4.40257
1767,43.4416,4.63255
1768,43.4068,4.66541
1769,43.2676,4.36971
1770,43.2676,4.36971
1771,43.2676,4.36971
1772,43.198,4.33686
1773,43.1632,4.304
1774,43.0935,4.23829
1775,43.0935,4.27115
1776,43.0587,4.27115
1777,43.1284,4.36971
1778,42.9891,4.20544
1779,42.9543,4.20544
1780,42.9543,4.17258
1781,42.8847,4.13973
1782,42.9195,4.13973
1783,42.8847,4.10687
1784,42.9891,4.20544
1785,42.9891,4.13973
1786,42.9891,4.10687
1787,42.9891,4.07402
1788,42.9891,4.04116
1789,42.9891,3.9426
1790,42.9891,3.9426
1791,42.9891,3.9426
1792,42.9543,3.87689
1793,42.9195,3.87689
1794,42.8499,3.81118
1795,42.7803,3.77832
1796,42.7106,3.74547
1797,42.641,3.67976
1798,42.641,3.67976
1799,42.5018,3.58119
1800,42.5714,3.61405
1801,42.5366,3.61405
1802,42.5018,3.51548
1803,42.467,3.41692
1804,42.4322,3.35121
1805,42.4322,3.31835
1806,42.3974,3.21979
1807,42.3277,3.18693
1808,42.3626,3.12122
1809,42.2929,3.05551
1810,42.2581,3.02266
1811,42.1537,2.85838
1812,42.0493,2.79267
1813,42.0841,2.92409
1814,42.0145,2.85838
1815,41.8056,2.79267
1816,41.8404,2.79267
1817,41.8056,2.85838
1818,41.736,2.85838
1819,41.5619,2.82553
1820,41.4575,2.79267
1821,41.4923,2.79267
1822,41.3183,2.69411
1823,41.3183,2.69411
1824,41.2139,2.6284
1825,41.1442,2.56269
1826,41.1094,2.52983
1827,41.179,2.6284
1828,41.0398,2.52983
1829,40.9702,2.52983
1830,40.9702,2.49698
1831,40.8658,2.43127
1832,40.7961,2.39841
1833,40.7613,2.36556
1834,40.7265,2.36556
1835,40.6917,2.3327
1836,40.6917,2.3327
1837,40.6221,2.26699
1838,40.6569,2.29985
1839,40.5177,2.26699
1840,40.4829,2.23414
1841,40.4132,2.20128
1842,40.3784,2.16843
1843,40.3088,2.16843
1844,40.274,2.20128
1845,40.2044,2.16843
1846,40.1348,2.13557
1847,40.1348,2.16843
1848,40.1,2.16843
1849,39.9955,2.13557
1850,39.9607,2.10272
1851,39.9607,2.10272
1852,39.8911,2.06986
1853,39.8911,2.06986
1854,39.7867,2.03701
1855,39.7867,2.03701
1856,39.7171,1.9713
1857,39.6823,1.9713
1858,39.6475,1.87273
1859,39.6126,1.93844
1860,39.5778,1.93844
1861,39.543,1.90559
1862,39.5082,1.90559
1863,39.5082,1.87273
1864,39.4386,1.80702
1865,39.4386,1.83988
1866,39.4038,1.83988
1867,39.369,1.80702
1868,39.3342,1.80702
1869,39.2994,1.77417
1870,39.2646,1.77417
1871,39.2297,1.77417
1872,39.2297,1.77417
1873,39.2297,1.77417
1874,39.2297,1.77417
1875,39.2297,1.77417
1876,39.2297,1.77417
1877,39.2297,1.77417
1878,39.2297,1.77417
1879,39.2297,1.77417
1880,39.2297,1.77417
1881,39.2297,1.77417
1882,39.2297,1.77417
1883,39.2297,1.77417
