Frame,X(cm),Y(cm)
1162,40.5873,4.17258
1163,40.6221,4.17258
1164,40.6569,4.17258
1165,40.7961,4.13973
1166,40.7961,4.17258
1167,40.7961,4.13973
1168,40.8658,4.13973
1169,40.9354,4.17258
1170,41.005,4.13973
1171,41.0398,4.13973
1172,41.0746,4.13973
1173,41.2139,4.10687
1174,41.179,4.13973
1175,41.2487,4.13973
1176,41.2835,4.20544
1177,41.3183,4.20544
1178,41.3879,4.20544
1179,41.4227,4.23829
1180,41.4575,4.23829
1181,41.4923,4.23829
1182,41.5271,4.27115
1183,41.5968,4.304
1184,41.6316,4.304
1185,41.6316,4.33686
1186,41.7012,4.304
1187,41.7708,4.33686
1188,41.8404,4.304
1189,41.8404,4.33686
1190,41.91,4.33686
1191,41.8404,4.33686
1192,41.9797,4.36971
1193,42.0493,4.40257
1194,42.0493,4.40257
1195,42.0493,4.40257
1196,42.1189,4.43542
1197,42.1189,4.40257
1198,42.2233,4.43542
1199,42.2581,4.46828
1200,42.2581,4.43542
1201,42.2929,4.53399
1202,42.3277,4.46828
1203,42.467,4.50113
1204,42.3974,4.50113
1205,42.3974,4.46828
1206,42.467,4.50113
1207,42.3277,4.53399
1208,42.5018,4.50113
1209,42.5366,4.53399
1210,42.6062,4.5997
1211,42.6062,4.56684
1212,42.641,4.5997
1213,42.6758,4.63255
1214,42.6758,4.63255
1215,42.7106,4.66541
1216,42.7455,4.66541
1217,42.7803,4.66541
1218,42.8151,4.69826
1219,42.8151,4.69826
1220,42.9543,4.79683
1221,42.8847,4.73112
1222,42.8847,4.69826
1223,43.0239,4.76397
1224,42.9543,4.76397
1225,42.9543,4.76397
1226,42.9891,4.79683
1227,43.0239,4.79683
1228,42.9195,4.79683
1229,43.0239,4.82968
1230,43.0935,4.86254
1231,43.0935,4.86254
1232,43.198,4.89539
1233,43.1284,4.86254
1234,43.2328,4.89539
1235,43.1632,4.89539
1236,43.3024,4.86254
1237,43.2328,4.92825
1238,43.2328,4.89539
1239,43.2328,4.89539
1240,43.3024,4.92825
1241,43.3024,4.9611
1242,43.3024,4.92825
1243,43.3372,4.9611
1244,43.372,4.99396
1245,43.372,4.99396
1246,43.4764,5.05967
1247,43.5112,5.05967
1248,43.5461,5.09252
1249,43.4416,5.02681
1250,43.4764,5.05967
1251,43.5112,5.05967
1252,43.5112,5.05967
1253,43.5461,5.09252
1254,43.5461,5.09252
1255,43.5809,5.09252
1256,43.5809,5.09252
1257,43.6157,5.12538
1258,43.6505,5.12538
1259,43.6505,5.12538
1260,43.6505,5.12538
1261,43.6505,5.12538
1262,43.6853,5.15823
1263,43.6505,5.12538
1264,43.7201,5.19109
1265,43.7201,5.19109
1266,43.6853,5.19109
1267,43.7549,5.19109
1268,43.7201,5.22394
1269,43.7549,5.2568
1270,43.7201,5.2568
1271,43.7201,5.2568
1272,43.7201,5.2568
1273,43.7201,5.28965
1274,43.7201,5.28965
1275,43.7897,5.32251
1276,43.7201,5.32251
1277,43.7897,5.35536
1278,43.7897,5.35536
1279,43.7897,5.35536
1280,43.8245,5.38822
1281,43.7201,5.35536
1282,43.7201,5.35536
1283,43.7201,5.38822
1284,43.7549,5.38822
1285,43.8593,5.45393
1286,43.8593,5.45393
1287,43.929,5.51964
1288,43.9638,5.55249
1289,43.9638,5.55249
1290,43.9638,5.58535
1291,43.9638,5.58535
1292,43.9986,5.6182
1293,44.0334,5.6182
1294,43.9986,5.65106
1295,43.9638,5.65106
1296,43.929,5.68391
1297,43.929,5.71677
1298,43.8941,5.74962
1299,43.8941,5.78248
1300,43.8593,5.81533
1301,43.8245,5.84819
1302,43.7897,5.88104
1303,43.7549,5.88104
1304,43.7549,5.94675
1305,43.7549,5.94675
1306,43.7549,5.94675
1307,43.7549,6.01246
1308,43.7549,6.04532
1309,43.7549,6.04532
1310,43.7549,6.07817
1311,43.7549,6.04532
1312,43.7897,6.07817
1313,43.7549,6.07817
1314,43.7897,6.11103
1315,43.7897,6.11103
1316,43.7897,6.14388
1317,43.8245,6.11103
1318,43.8245,6.11103
1319,43.8245,6.14388
1320,43.8245,6.14388
1321,43.8245,6.14388
1322,43.8593,6.14388
1323,43.8593,6.14388
1324,43.8593,6.14388
1325,43.8941,6.17674
1326,43.8941,6.17674
1327,43.8941,6.17674
1328,43.8941,6.17674
1329,43.8941,6.17674
1330,43.929,6.20959
1331,43.929,6.20959
1332,43.929,6.20959
1333,43.929,6.20959
1334,43.929,6.20959
1335,43.929,6.20959
1336,43.9638,6.24245
1337,43.9638,6.2753
1338,43.9638,6.2753
1339,43.9638,6.2753
1340,43.9638,6.2753
1341,43.9986,6.30816
1342,44.0334,6.30816
1343,44.0334,6.34101
1344,44.0682,6.34101
1345,44.0682,6.34101
1346,44.103,6.37387
1347,44.1378,6.37387
1348,44.1378,6.37387
1349,44.1726,6.40672
1350,44.2074,6.40672
1351,44.2074,6.43958
1352,44.2074,6.47243
1353,44.2074,6.50529
1354,44.2074,6.53814
1355,44.1726,6.571
1356,44.1726,6.60385
1357,44.1378,6.63671
1358,44.103,6.66956
1359,44.103,6.70242
1360,44.0682,6.73527
1361,44.0682,6.76813
1362,44.0682,6.80098
1363,44.0682,6.83384
1364,44.0682,6.86669
1365,44.0682,6.86669
1366,44.0682,6.9324
1367,44.0682,6.96526
1368,44.0682,6.99811
1369,44.0682,7.03097
1370,44.103,7.09668
1371,44.1378,7.12953
1372,44.1378,7.12953
1373,44.1378,7.19524
1374,44.1726,7.19524
1375,44.1726,7.26095
1376,44.2074,7.26095
1377,44.2074,7.32666
1378,44.2074,7.35952
1379,44.2422,7.39237
1380,44.2422,7.42523
1381,44.2074,7.45808
1382,44.2074,7.45808
1383,44.2074,7.55665
1384,44.2074,7.52379
1385,44.2074,7.5895
1386,44.2074,7.62236
1387,44.2422,7.68807
1388,44.2074,7.68807
1389,44.2422,7.75378
1390,44.277,7.75378
1391,44.2422,7.78663
1392,44.2422,7.81949
1393,44.2422,7.85234
1394,44.2422,7.8852
1395,44.277,7.8852
1396,44.2422,7.91805
1397,44.2422,7.91805
1398,44.2422,7.95091
1399,44.2074,7.98376
1400,44.277,8.01662
1401,44.2422,8.04947
1402,44.2074,8.04947
1403,44.2422,8.08233
1404,44.2422,8.11518
1405,44.2422,8.11518
1406,44.2422,8.11518
1407,44.2422,8.14804
1408,44.2422,8.18089
1409,44.2074,8.21375
1410,44.2074,8.2466
1411,44.2422,8.31231
1412,44.2074,8.31231
1413,44.1726,8.31231
1414,44.2074,8.34517
1415,44.1726,8.41088
1416,44.2074,8.44373
1417,44.1378,8.47659
1418,44.1726,8.50944
1419,44.1378,8.50944
1420,44.1378,8.5423
1421,44.1726,8.57515
1422,44.1726,8.60801
1423,44.1378,8.67372
1424,44.1378,8.70657
1425,44.1378,8.70657
1426,44.1726,8.73943
1427,44.1378,8.73943
1428,44.1378,8.80514
1429,44.103,8.83799
1430,44.103,8.80514
1431,44.0334,8.87085
1432,44.1378,8.9037
1433,44.1378,8.9037
1434,44.1378,8.9037
1435,44.103,8.93656
1436,44.103,8.93656
1437,44.103,8.96941
1438,44.103,9.03512
1439,44.103,9.03512
1440,44.103,9.03512
1441,44.0682,9.10083
1442,44.0682,9.10083
1443,44.0682,9.13369
1444,44.0682,9.13369
1445,44.0334,9.16654
1446,44.0334,9.26511
1447,44.0334,9.1994
1448,44.0334,9.23225
1449,44.0334,9.23225
1450,43.9986,9.26511
1451,43.9986,9.29796
1452,43.9986,9.29796
1453,43.9638,9.36367
1454,43.9986,9.33082
1455,43.9638,9.36367
1456,43.9986,9.39653
1457,43.9638,9.42938
1458,43.9986,9.46224
1459,43.9986,9.46224
1460,43.9638,9.49509
1461,43.9638,9.52795
1462,43.9638,9.52795
1463,43.9986,9.5608
1464,43.9986,9.5608
1465,43.9986,9.59366
1466,43.9986,9.62651
1467,43.9986,9.62651
1468,43.9986,9.65937
1469,43.9986,9.65937
1470,43.9986,9.69222
1471,43.9986,9.72508
1472,43.9986,9.75793
1473,43.9986,9.79079
1474,43.9986,9.8565
1475,43.9986,9.8565
1476,43.9638,9.92221
1477,43.9638,9.92221
1478,43.9638,9.95506
1479,43.9638,9.95506
1480,43.929,10.0536
1481,43.9638,10.0208
1482,43.8941,10.0536
1483,43.929,10.0865
1484,43.929,10.1193
1485,43.9638,10.1193
1486,43.8941,10.1522
1487,43.8941,10.1522
1488,43.929,10.2179
1489,43.8593,10.2179
1490,43.929,10.2179
1491,43.8941,10.2508
1492,43.8593,10.2836
1493,43.8593,10.3165
1494,43.8941,10.3165
1495,43.8941,10.3822
1496,43.8593,10.3493
1497,43.8593,10.415
1498,43.8941,10.4479
1499,43.8593,10.4479
1500,43.8593,10.5136
1501,43.8593,10.5136
1502,43.8593,10.5136
1503,43.8593,10.5465
1504,43.8593,10.5793
1505,43.8593,10.5793
1506,43.8593,10.645
1507,43.8593,10.645
1508,43.8593,10.645
1509,43.8593,10.6779
1510,43.8593,10.7107
1511,43.8593,10.7107
1512,43.8245,10.7107
1513,43.8245,10.7436
1514,43.7897,10.7764
1515,43.8245,10.7764
1516,43.7897,10.7764
1517,43.7897,10.8093
1518,43.7897,10.8093
1519,43.7897,10.8093
1520,43.7897,10.8421
1521,43.7549,10.875
1522,43.7549,10.9079
1523,43.7897,10.9079
1524,43.7897,10.9079
1525,43.7897,10.9407
1526,43.7897,10.9736
1527,43.7897,10.9736
1528,43.7897,10.9736
1529,43.7549,11.0064
1530,43.7549,11.0064
1531,43.7549,11.0393
1532,43.7549,11.0393
1533,43.7549,11.0393
1534,43.7201,11.0721
1535,43.7201,11.0721
1536,43.7201,11.0721
1537,43.7201,11.0721
1538,43.6853,11.105
1539,43.6853,11.105
1540,43.6505,11.105
1541,43.6505,11.105
1542,43.6505,11.1378
1543,43.6505,11.1378
1544,43.6505,11.1378
1545,43.6157,11.1707
1546,43.6157,11.2036
1547,43.6157,11.1707
1548,43.6157,11.1707
1549,43.6157,11.2036
1550,43.5809,11.2364
1551,43.5809,11.2364
1552,43.5809,11.2693
1553,43.6157,11.2693
1554,43.5809,11.2364
1555,43.5809,11.3021
1556,43.5809,11.3021
1557,43.5809,11.3021
1558,43.5809,11.3021
1559,43.5809,11.3678
1560,43.5809,11.4007
1561,43.5809,11.3678
1562,43.5809,11.4007
1563,43.5809,11.4335
1564,43.5809,11.4335
1565,43.5809,11.4335
1566,43.5809,11.4992
1567,43.5809,11.4664
1568,43.5809,11.4992
1569,43.5809,11.4664
1570,43.5809,11.4992
1571,43.5809,11.5321
1572,43.5809,11.5321
1573,43.5461,11.5978
1574,43.5461,11.5978
1575,43.5809,11.565
1576,43.5461,11.5978
1577,43.5461,11.5978
1578,43.5461,11.6307
1579,43.5809,11.6635
1580,43.5809,11.6964
1581,43.5809,11.7292
1582,43.5809,11.6964
1583,43.5809,11.7621
1584,43.5809,11.7292
1585,43.5809,11.7949
1586,43.5809,11.7949
1587,43.5809,11.7949
1588,43.5809,11.7949
1589,43.6157,11.8278
1590,43.5809,11.8278
1591,43.5809,11.8935
1592,43.5809,11.8935
1593,43.5809,11.8935
1594,43.5461,11.9264
1595,43.5461,11.9264
1596,43.5461,11.9592
1597,43.5461,11.9921
1598,43.5461,11.9592
1599,43.5461,11.9592
1600,43.5461,11.9592
1601,43.5461,11.9921
1602,43.5461,11.9921
1603,43.5461,11.9921
1604,43.5461,11.9921
1605,43.5461,11.9921
1606,43.5461,11.9921
1607,43.5461,11.9921
1608,43.5461,11.9921
1609,43.5461,12.0249
1610,43.5112,12.0249
1611,43.5112,12.0249
1612,43.5112,12.0249
1613,43.5112,12.0578
1614,43.5112,12.0578
1615,43.5112,12.0578
1616,43.5112,12.0578
1617,43.5112,12.0906
1618,43.5112,12.0906
1619,43.4764,12.0906
1620,43.4764,12.1235
1621,43.4764,12.0906
1622,43.4764,12.0906
1623,43.4764,12.1235
1624,43.4764,12.1563
1625,43.4764,12.1563
1626,43.4416,12.1563
1627,43.4416,12.1563
1628,43.4416,12.1563
1629,43.4416,12.1563
1630,43.4416,12.1563
1631,43.4416,12.1892
1632,43.4416,12.1892
1633,43.4068,12.2221
1634,43.4068,12.2221
1635,43.372,12.2221
1636,43.372,12.2221
1637,43.372,12.2549
1638,43.372,12.2549
1639,43.3372,12.2549
1640,43.3372,12.2878
1641,43.3372,12.2878
1642,43.3024,12.3206
1643,43.3024,12.3206
1644,43.3024,12.3535
1645,43.3024,12.3535
1646,43.2676,12.3535
1647,43.2676,12.3863
1648,43.2676,12.4192
1649,43.2676,12.4192
1650,43.2676,12.452
1651,43.2328,12.4849
1652,43.2328,12.5178
1653,43.2328,12.5178
1654,43.2328,12.5506
1655,43.2328,12.5835
1656,43.2676,12.5835
1657,43.2328,12.6163
1658,43.2328,12.5835
1659,43.2328,12.6492
1660,43.2328,12.6492
1661,43.2328,12.6492
1662,43.2328,12.6492
1663,43.2328,12.6492
1664,43.198,12.682
1665,43.198,12.682
1666,43.198,12.682
1667,43.198,12.682
1668,43.198,12.682
1669,43.1632,12.7149
1670,43.1632,12.7477
1671,43.1632,12.7149
1672,43.1632,12.7477
1673,43.1632,12.7477
1674,43.1284,12.7806
1675,43.1284,12.8134
1676,43.1284,12.7806
1677,43.0935,12.8134
1678,43.0587,12.8134
1679,43.0239,12.8134
1680,43.0935,12.7477
1681,43.0587,12.7149
1682,42.9891,12.7477
1683,42.9543,12.7149
1684,42.9195,12.682
1685,42.8847,12.682
1686,42.8151,12.6492
1687,42.8151,12.6163
1688,42.7455,12.6163
1689,42.7455,12.5506
1690,42.6758,12.5506
1691,42.6758,12.5178
1692,42.6758,12.5178
1693,42.6062,12.5178
1694,42.6062,12.4849
1695,42.5366,12.5178
1696,42.5366,12.5178
1697,42.5018,12.4849
1698,42.467,12.5178
1699,42.4322,12.5178
1700,42.4322,12.5178
1701,42.3626,12.5178
1702,42.3626,12.5178
1703,42.3277,12.4849
1704,42.3277,12.4849
1705,42.3277,12.452
1706,42.2929,12.452
1707,42.3277,12.4192
1708,42.2929,12.3535
1709,42.2929,12.2878
1710,42.2233,12.2549
1711,42.2929,12.2221
1712,42.2581,12.1892
1713,42.2581,12.1235
1714,42.2233,12.0578
1715,42.2233,12.0249
1716,42.1885,11.9592
1717,42.2233,11.9592
1718,42.0493,11.8278
1719,42.0493,11.7949
1720,41.8752,11.7621
1721,41.9448,11.7949
1722,42.0145,11.7621
1723,41.8752,11.7621
1724,41.9448,11.7292
1725,41.8056,11.7292
1726,41.5619,11.4992
1727,41.91,11.5978
1728,41.8404,11.6635
1729,41.5968,11.5321
1730,41.5968,11.4992
1731,41.6664,11.565
1732,41.7708,11.5321
1733,41.7708,11.4664
1734,41.7708,11.335
1735,41.8404,11.4664
1736,41.91,11.3678
1737,41.91,11.105
1738,41.8752,10.8421
1739,42.0493,10.9736
1740,41.91,10.8093
1741,41.9797,10.9079
1742,42.0493,10.875
1743,42.1189,10.7107
1744,41.91,10.6122
1745,41.8752,10.5465
1746,41.91,10.415
1747,41.7708,10.3822
1748,41.7708,10.2508
1749,41.736,10.1193
1750,41.736,10.1193
1751,41.6664,10.0208
1752,41.7708,9.92221
1753,41.6316,9.8565
1754,41.7012,9.8565
1755,41.6316,9.52795
1756,41.6316,9.5608
1757,41.7012,9.49509
1758,41.5968,9.42938
1759,41.6664,9.33082
1760,41.5968,9.03512
1761,41.7708,9.00227
1762,41.5968,8.87085
1763,41.7708,8.87085
1764,41.736,8.77228
1765,41.6664,8.80514
1766,41.5619,8.73943
1767,41.4923,8.57515
1768,41.5619,8.73943
1769,41.4923,8.47659
1770,41.5619,8.34517
1771,41.3879,8.2466
1772,41.5271,8.18089
1773,41.5271,8.08233
1774,41.4575,7.95091
1775,41.5271,7.8852
1776,41.5271,7.78663
1777,41.4575,7.68807
1778,41.4575,7.68807
1779,41.4923,7.72092
1780,41.4227,7.68807
1781,41.3879,7.49094
1782,41.4575,7.52379
1783,41.3531,7.49094
1784,41.3531,7.35952
1785,41.3531,7.19524
1786,41.3879,7.09668
1787,41.3183,7.06382
1788,41.2835,6.99811
1789,41.2487,6.9324
1790,41.2139,6.83384
1791,41.179,6.80098
1792,41.1442,6.76813
1793,41.1094,6.63671
1794,41.179,6.76813
1795,41.2139,6.66956
1796,41.1442,6.571
1797,41.1094,6.50529
1798,41.1442,6.47243
1799,41.0746,6.34101
1800,41.0398,6.34101
1801,41.0398,6.30816
1802,41.0398,6.20959
1803,41.0746,6.14388
1804,41.0398,6.01246
1805,41.0398,5.97961
1806,41.005,5.84819
1807,41.005,5.81533
1808,40.9006,5.9139
1809,40.9702,5.94675
1810,40.8658,5.84819
1811,40.7961,5.78248
1812,40.7961,5.74962
1813,40.7613,5.74962
1814,40.7265,5.71677
1815,40.6221,5.71677
1816,40.7613,5.81533
1817,40.9006,6.01246
1818,40.7265,5.81533
1819,40.5873,5.71677
1820,40.6569,5.78248
1821,40.5873,5.71677
1822,40.9702,6.01246
1823,41.005,6.01246
1824,40.9006,5.97961
1825,40.9006,5.94675
1826,40.8658,5.94675
1827,40.831,5.9139
1828,40.831,5.88104
1829,40.8658,5.94675
1830,40.8658,5.94675
1831,40.9702,5.97961
1832,40.9702,5.94675
1833,40.9354,5.94675
1834,40.7961,5.9139
1835,40.7613,5.84819
1836,40.9702,5.9139
1837,40.9006,5.81533
1838,40.9354,5.84819
1839,40.8658,5.74962
1840,38.6728,4.50113
1841,38.6728,4.46828
1842,38.6032,4.40257
1843,38.5684,4.40257
1844,38.4988,4.36971
1845,38.4291,4.304
1846,38.3943,4.304
1847,38.3595,4.304
1848,38.2899,4.23829
1849,38.2551,4.17258
1850,38.1855,4.10687
1851,38.1507,4.07402
1852,38.081,4.04116
1853,38.0114,4.00831
1854,37.9766,3.97545
1855,37.9418,3.9426
1856,37.8722,3.90974
1857,37.8374,3.90974
1858,37.8026,3.84403
1859,37.733,3.81118
1860,37.6981,3.84403
1861,37.6633,3.81118
1862,37.5937,3.77832
1863,37.5589,3.74547
1864,37.5241,3.71261
1865,37.4545,3.71261
1866,37.4197,3.67976
1867,37.3849,3.6469
1868,37.3152,3.61405
1869,37.3152,3.6469
1870,37.2456,3.61405
1871,37.176,3.58119
1872,37.176,3.58119
1873,37.176,3.58119
1874,37.176,3.58119
1875,37.176,3.58119
1876,37.176,3.58119
1877,37.176,3.58119
1878,37.176,3.58119
1879,37.176,3.58119
1880,37.2108,3.61405
1881,37.176,3.58119
1882,37.176,3.58119
1883,37.176,3.58119
